"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"58",137735,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137735","Cerastoderma","Poli, 1795","accepted",NA,180,"Genus",137735,"Cerastoderma","Poli, 1795",1496553,"Animalia","Mollusca","Bivalvia","Cardiida","Cardiidae","Cerastoderma","MolluscaBase eds. (2025). MolluscaBase. Cerastoderma Poli, 1795. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137735 on 2025-04-30","urn:lsid:marinespecies.org:taxname:137735",1,1,NA,0,0,"like","2021-09-24T05:52:39.897Z"
"59",138228,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138228","Mytilus","Linnaeus, 1758","accepted",NA,180,"Genus",138228,"Mytilus","Linnaeus, 1758",224589,"Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Mytilus","MolluscaBase eds. (2025). MolluscaBase. Mytilus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138228 on 2025-04-30","urn:lsid:marinespecies.org:taxname:138228",1,NA,NA,NA,0,"like","2018-09-01T07:44:44Z"
"60",138298,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138298","Ostrea","Linnaeus, 1758","accepted",NA,180,"Genus",138298,"Ostrea","Linnaeus, 1758",510735,"Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea","MolluscaBase eds. (2025). MolluscaBase. Ostrea Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138298 on 2025-04-30","urn:lsid:marinespecies.org:taxname:138298",1,NA,NA,NA,NA,"like","2017-09-25T08:59:00.343Z"
"61",138323,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138323","Pecten","O. F. Müller, 1776","accepted",NA,180,"Genus",138323,"Pecten","O. F. Müller, 1776",393858,"Animalia","Mollusca","Bivalvia","Pectinida","Pectinidae","Pecten","MolluscaBase eds. (2025). MolluscaBase. Pecten O. F. Müller, 1776. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138323 on 2025-04-30","urn:lsid:marinespecies.org:taxname:138323",1,0,0,0,0,"like","2019-11-15T16:45:32.920Z"
"62",1082,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1082","Cirripedia","Burmeister, 1834","accepted",NA,70,"Subclass",1082,"Cirripedia","Burmeister, 1834",22388,"Animalia","Arthropoda","Thecostraca",NA,NA,NA,"Boyko, C.B. (2025). World List of Rhizocephala. Cirripedia. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1082 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1082",1,1,1,NA,0,"like","2021-04-27T12:51:47.073Z"
"63",1080,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1080","Copepoda","Milne Edwards, 1840","accepted",NA,60,"Class",1080,"Copepoda","Milne Edwards, 1840",845959,"Animalia","Arthropoda","Copepoda",NA,NA,NA,"WoRMS (2025). Copepoda. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1080 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1080",1,1,1,1,NA,"like","2022-05-16T08:06:50.067Z"
"64",1102,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1102","Harpacticoida","Sars G.O., 1903","accepted",NA,100,"Order",1102,"Harpacticoida","Sars G.O., 1903",155879,"Animalia","Arthropoda","Copepoda","Harpacticoida",NA,NA,"WoRMS (2025). Harpacticoida. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1102 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1102",1,1,1,1,0,"like","2019-10-22T14:05:15.047Z"
"65",101489,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=101489","Corophium","Latreille, 1806","accepted",NA,180,"Genus",101489,"Corophium","Latreille, 1806",431323,"Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Corophium","Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaş-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2025). World Amphipoda Database. Corophium Latreille, 1806. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101489 on 2025-04-30","urn:lsid:marinespecies.org:taxname:101489",1,NA,NA,NA,NA,"like","2017-09-26T18:19:25.773Z"
"66",1137,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1137","Cumacea","Krøyer, 1846","accepted",NA,100,"Order",1137,"Cumacea","Krøyer, 1846",1090,"Animalia","Arthropoda","Malacostraca","Cumacea",NA,NA,"Watling, L.; Gerken, S. (2025). World Cumacea Database. Cumacea. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1137 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1137",1,1,1,0,NA,"like","2004-12-21T15:54:05.437Z"
"67",107276,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107276","Cancer pagurus","Linnaeus, 1758","accepted",NA,220,"Species",107276,"Cancer pagurus","Linnaeus, 1758",106876,"Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","DecaNet eds. (2025). DecaNet. Cancer pagurus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107276 on 2025-04-30","urn:lsid:marinespecies.org:taxname:107276",1,0,0,0,0,"like","2024-01-11T17:05:08.940Z"
"68",106673,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106673","Brachyura","Latreille, 1802","accepted",NA,120,"Infraorder",106673,"Brachyura","Latreille, 1802",106670,"Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,"WoRMS (2025). Brachyura. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106673 on 2025-04-30","urn:lsid:marinespecies.org:taxname:106673",1,1,1,1,0,"like","2023-03-07T10:29:38.563Z"
"69",186,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=186","Dendronotidae","Allman, 1845","accepted",NA,140,"Family",186,"Dendronotidae","Allman, 1845",182,"Animalia","Mollusca","Gastropoda","Nudibranchia","Dendronotidae",NA,"MolluscaBase eds. (2025). MolluscaBase. Dendronotidae Allman, 1845. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=186 on 2025-04-30","urn:lsid:marinespecies.org:taxname:186",1,NA,NA,NA,NA,"like","2017-10-30T23:19:26.800Z"
"70",123082,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=123082","Echinoidea","Schumacher, 1817","accepted",NA,60,"Class",123082,"Echinoidea","Schumacher, 1817",148744,"Animalia","Echinodermata","Echinoidea",NA,NA,NA,"WoRMS (2025). Echinoidea. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123082 on 2025-04-30","urn:lsid:marinespecies.org:taxname:123082",1,0,0,0,0,"like","2022-09-06T06:38:36.173Z"
"71",1128,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1128","Euphausiacea","Dana, 1852","accepted",NA,100,"Order",1128,"Euphausiacea","Dana, 1852",1089,"Animalia","Arthropoda","Malacostraca","Euphausiacea",NA,NA,"Siegel, V.; De Grave, S. (Ed) (2025). World Euphausiacea Database. Euphausiacea. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1128 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1128",1,NA,NA,NA,NA,"like","2018-12-03T11:52:55.670Z"
"72",101,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=101","Gastropoda","Cuvier, 1795","accepted",NA,60,"Class",101,"Gastropoda","Cuvier, 1795",51,"Animalia","Mollusca","Gastropoda",NA,NA,NA,"WoRMS (2025). Gastropoda. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101 on 2025-04-30","urn:lsid:marinespecies.org:taxname:101",1,1,1,1,NA,"like","2009-03-17T08:27:08.607Z"
"73",138590,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138590","Gibbula","Risso, 1826","accepted",NA,180,"Genus",138590,"Gibbula","Risso, 1826",382171,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Gibbula","MolluscaBase eds. (2025). MolluscaBase. Gibbula Risso, 1826. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138590 on 2025-04-30","urn:lsid:marinespecies.org:taxname:138590",1,NA,NA,NA,NA,"like","2015-07-17T20:58:41.670Z"
"74",138099,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138099","Lacuna","W. Turton, 1827","accepted",NA,180,"Genus",138099,"Lacuna","W. Turton, 1827",1735,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Lacuna","MolluscaBase eds. (2025). MolluscaBase. Lacuna W. Turton, 1827. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138099 on 2025-04-30","urn:lsid:marinespecies.org:taxname:138099",1,NA,0,0,0,"like","2022-09-04T05:23:40.470Z"
"75",138456,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138456","Rissoa","Desmarest, 1814","accepted",NA,180,"Genus",138456,"Rissoa","Desmarest, 1814",123,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Rissoa","MolluscaBase eds. (2025). MolluscaBase. Rissoa Desmarest, 1814. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138456 on 2025-04-30","urn:lsid:marinespecies.org:taxname:138456",1,NA,NA,NA,NA,"like","2018-01-23T17:20:39.330Z"
"76",138312,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138312","Patella","Linnaeus, 1758","accepted",NA,180,"Genus",138312,"Patella","Linnaeus, 1758",113,"Animalia","Mollusca","Gastropoda",NA,"Patellidae","Patella","WoRMS (2025). Patella Linnaeus, 1758. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138312 on 2025-04-30","urn:lsid:marinespecies.org:taxname:138312",1,NA,0,0,0,"like","2025-04-08T12:15:46.223Z"
"77",1131,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1131","Isopoda","Latreille, 1816","accepted",NA,100,"Order",1131,"Isopoda","Latreille, 1816",1090,"Animalia","Arthropoda","Malacostraca","Isopoda",NA,NA,"WoRMS (2025). Isopoda. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1131 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1131",1,1,1,1,0,"like","2022-10-20T02:25:09.690Z"
"78",118283,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=118283","Idoteidae","Samouelle, 1819","accepted",NA,140,"Family",118283,"Idoteidae","Samouelle, 1819",13800,"Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae",NA,"Boyko, C.B.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B. (Eds) (2025). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Idoteidae Samouelle, 1819. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=118283 on 2025-04-30","urn:lsid:marinespecies.org:taxname:118283",1,0,1,0,NA,"like","2024-02-29T13:24:44.560Z"
"79",118258,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=118258","Janiridae","G. O. Sars, 1897","accepted",NA,140,"Family",118258,"Janiridae","G. O. Sars, 1897",155716,"Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae",NA,"Boyko, C.B.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B. (Eds) (2025). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Janiridae G. O. Sars, 1897. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=118258 on 2025-04-30","urn:lsid:marinespecies.org:taxname:118258",1,0,1,0,NA,"like","2024-02-29T13:24:44.560Z"
"80",149668,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=149668","Mysida","Boas, 1883","accepted",NA,100,"Order",149668,"Mysida","Boas, 1883",1090,"Animalia","Arthropoda","Malacostraca","Mysida",NA,NA,"WoRMS (2025). Mysida. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149668 on 2025-04-30","urn:lsid:marinespecies.org:taxname:149668",1,1,1,NA,NA,"like","2014-05-22T07:31:09.077Z"
"81",152391,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=152391","Nemertea",NA,"accepted",NA,30,"Phylum",152391,"Nemertea",NA,2,"Animalia","Nemertea",NA,NA,NA,NA,"WoRMS (2025). Nemertea. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=152391 on 2025-04-30","urn:lsid:marinespecies.org:taxname:152391",1,1,1,1,0,"like","2020-08-07T14:08:48.800Z"
"82",122379,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=122379","Cephalothrix","Örsted, 1843","accepted",NA,180,"Genus",122379,"Cephalothrix","Örsted, 1843",766122,"Animalia","Nemertea","Palaeonemertea","Archinemertea","Cephalotrichidae","Cephalothrix","Norenburg, J.; Chernyshev, A.; Kajihara, H.; Maslakova, S. (2025). World Nemertea Database. Cephalothrix Örsted, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=122379 on 2025-04-30","urn:lsid:marinespecies.org:taxname:122379",1,NA,0,0,0,"like","2024-12-27T12:00:54.587Z"
"83",1078,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1078","Ostracoda","Latreille, 1802","accepted",NA,60,"Class",1078,"Ostracoda","Latreille, 1802",845957,"Animalia","Arthropoda","Ostracoda",NA,NA,NA,"WoRMS (2025). Ostracoda. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1078 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1078",1,1,1,1,0,"like","2016-05-19T09:31:12.140Z"
"84",892,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=892","Phyllodocida","Dales, 1962","accepted",NA,100,"Order",892,"Phyllodocida","Dales, 1962",754174,"Animalia","Annelida","Polychaeta","Phyllodocida",NA,NA,"Read, G.; Fauchald, K. (Ed.) (2025). World Polychaeta Database. Phyllodocida. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=892 on 2025-04-30","urn:lsid:marinespecies.org:taxname:892",1,0,0,0,0,"like","2014-02-18T00:49:53.643Z"
"85",1410,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1410","Foraminifera","d'Orbigny, 1826","accepted",NA,30,"Phylum",1410,"Foraminifera","d'Orbigny, 1826",582420,"Chromista","Foraminifera",NA,NA,NA,NA,"WoRMS (2025). Foraminifera. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1410 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1410",1,1,1,1,0,"like","2020-05-06T14:04:43.367Z"
"86",131747,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=131747","Spongelia","Nardo, 1847","unaccepted","junior synonym",180,"Genus",131745,"Dysidea","Johnston, 1842",131624,"Animalia","Porifera","Demospongiae","Dictyoceratida","Dysideidae","Spongelia","de Voogd, N.J.; Alvarez, B.; Boury-Esnault, N.; Cárdenas, P.; Díaz, M.-C.; Dohrmann, M.; Downey, R.; Goodwin, C.; Hajdu, E.; Hooper, J.N.A.; Kelly, M.; Klautau, M.; Lim, S.C.; Manconi, R.; Morrow, C.; Pinheiro, U.; Pisera, A.B.; Ríos, P.; Rützler, K.; Schönberg, C.; Turner, T.; Vacelet, J.; van Soest, R.W.M.; Xavier, J. (2025). World Porifera Database. Spongelia Nardo, 1847. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=131747 on 2025-04-30","urn:lsid:marinespecies.org:taxname:131747",1,0,0,0,0,"like","2018-11-14T08:20:10.157Z"
"87",1839,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1839","Ascidiacea","Blainville, 1824","accepted",NA,60,"Class",1839,"Ascidiacea","Blainville, 1824",146420,"Animalia","Chordata","Ascidiacea",NA,NA,NA,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2025). Ascidiacea World Database. Ascidiacea. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1839 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1839",1,NA,1,0,NA,"like","2015-12-14T10:51:48.090Z"
"88",177604,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=177604","Trichodesmium","Ehrenberg ex Gomont, 1892","accepted",NA,180,"Genus",177604,"Trichodesmium","Ehrenberg ex Gomont, 1892",836366,"Bacteria","Cyanobacteria","Cyanophyceae","Oscillatoriales","Microcoleaceae","Trichodesmium","Guiry, M.D. & Guiry, G.M. (2025). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Trichodesmium Ehrenberg ex Gomont, 1892. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=177604 on 2025-04-30","urn:lsid:marinespecies.org:taxname:177604",1,1,1,1,NA,"like","2023-05-16T05:24:07.837Z"
"89",149176,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=149176","Striatella","C.A. Agardh, 1832","accepted",NA,180,"Genus",149176,"Striatella","C.A. Agardh, 1832",149175,"Chromista","Heterokontophyta","Bacillariophyceae","Striatellales","Striatellaceae","Striatella","Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Striatella C.A. Agardh, 1832. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149176 on 2025-04-30","urn:lsid:marinespecies.org:taxname:149176",1,NA,NA,0,0,"like","2017-02-23T10:36:53.780Z"
"90",144129,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=144129","Fucus","Linnaeus, 1753","accepted",NA,180,"Genus",144129,"Fucus","Linnaeus, 1753",143723,"Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Fucus","Guiry, M.D. & Guiry, G.M. (2025). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Fucus Linnaeus, 1753. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=144129 on 2025-04-30","urn:lsid:marinespecies.org:taxname:144129",1,1,NA,NA,NA,"like","2004-12-21T15:54:05Z"
"91",152195,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=152195","Hydroida","Johnston, 1937","unaccepted","synonym",100,"Order",19494,"Hydroidolina","Collins, 2000",1337,"Animalia","Cnidaria","Hydrozoa","Hydroida",NA,NA,"Schuchert, P.; Choong, H.; Galea, H.; Hoeksema, B.; Lindsay, D.; Mańko, M.; Pica, D. (2025). World Hydrozoa Database. Hydroida. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=152195 on 2025-04-30","urn:lsid:marinespecies.org:taxname:152195",1,1,1,0,0,"like","2024-07-31T11:40:28.830Z"
"92",1606,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1606","Campanulariidae","Johnston, 1836","accepted",NA,140,"Family",1606,"Campanulariidae","Johnston, 1836",13552,"Animalia","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae",NA,"Schuchert, P.; Choong, H.; Galea, H.; Hoeksema, B.; Lindsay, D.; Mańko, M.; Pica, D. (2025). World Hydrozoa Database. Campanulariidae Johnston, 1836. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1606 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1606",1,NA,0,0,NA,"like","2016-05-12T07:46:50.400Z"
"93",110762,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=110762","Membraniporidae","Busk, 1852","accepted",NA,140,"Family",110762,"Membraniporidae","Busk, 1852",153579,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae",NA,"Bock, P. (2025). World List of Bryozoa. Membraniporidae Busk, 1852. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110762 on 2025-04-30","urn:lsid:marinespecies.org:taxname:110762",1,NA,NA,NA,NA,"like","2006-03-09T07:38:53.220Z"
"94",145724,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=145724","Laminaria digitata","(Hudson) J.V.Lamouroux, 1813","accepted",NA,220,"Species",145724,"Laminaria digitata","(Hudson) J.V.Lamouroux, 1813",144199,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Guiry, M.D. & Guiry, G.M. (2025). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Laminaria digitata (Hudson) J.V.Lamouroux, 1813. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145724 on 2025-04-30","urn:lsid:marinespecies.org:taxname:145724",1,NA,NA,NA,NA,"like","2015-06-26T12:00:51.270Z"
"95",143999,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=143999","Codium","Stackhouse, 1797","accepted",NA,180,"Genus",143999,"Codium","Stackhouse, 1797",143689,"Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Guiry, M.D. & Guiry, G.M. (2025). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Codium Stackhouse, 1797. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=143999 on 2025-04-30","urn:lsid:marinespecies.org:taxname:143999",1,NA,NA,NA,NA,"like","2012-07-04T13:40:04.623Z"
"96",1351024,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1351024","Xaenia","Duchassaing & Michelotti, 1860","unaccepted","variant spelling",180,"Genus",204396,"Xenia","Lamarck, 1816",125271,"Animalia","Cnidaria","Octocorallia","Malacalcyonacea","Xeniidae","Xaenia","McFadden, C.S.; Cordeiro, R.; Samimi-Namin, K.; Williams, G.; van Ofwegen, L. (2025). World List of Octocorallia. Xaenia Duchassaing & Michelotti, 1860. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1351024 on 2025-04-30","urn:lsid:marinespecies.org:taxname:1351024",1,NA,0,0,NA,"like","2019-06-16T21:56:22.447Z"
